hate,palabra
1,nigger
0,@NyJusDntGAF
0,to
0,late
0,niggers
0,died
0,first
0,@NyJusDntGAF
0,what's
0,up
0,nigger
0,&#128513;
0,@O3_Millz
0,@xDSmooth
0,idk
0,who
0,gave
0,that
0,bitch
0,my
0,name
0,@O3_Millz
0,this
0,bitch
0,not
0,tellin
0,me
0,@O3_Millz
0,white
0,bitch?
0,@ODDBEAST
0,bitch
0,get
0,yo
0,duck
0,ass
0,off
0,my
0,shit
0,@OG_Dakota
0,lemme
0,just
0,throw
0,a
0,302
0,in
0,"it,"
0,how's
0,the
0,tranny??
2,@OG_HARM
2,@moetzart
2,@duckydynamo
2,look
2,at
2,this
2,nigger
2,ass
2,nigger
2,shit
2,right
2,here
0,@OLE_VertyBstard
0,@thereal_EMandM
0,@Holt3
0,lay
0,in
0,it
0,brother
0,I'm
0,a
0,honky
0,@OLE_VertyBstard
0,Yankee
0,noodle
0,is
0,fucking
0,awesome
0,ya
0,bastard.
1,@OLE_VertyBstard
1,let
1,a
1,honky
1,know
1,man
1,lol
0,@OMFGITSOSCAR
0,basic
0,trash
0,@OMG_itsBrooke
0,hey
0,hoe
0,@OMGitsKariC
0,ima
0,call
0,his
0,retarded
0,ass
0,@OTG_Kapo
0,thats
0,what
0,i
0,call
0,it
0,too
0,!!
0,Lol
0,its
0,beyond
0,ghetto
0,smh
0,but
0,man
0,u
0,needa
0,quit
0,playin
0,and
0,come
0,back
0,@OUBad
0,just
0,know
0,a
0,countryass
0,old
0,bitch
0,in
0,Tn.
0,has
0,ur
0,back!
0,@OVOmar23
0,thanks
0,for
0,the
0,invite
0,tho
0,bitch
2,@OVOtilUOverDose
2,@flossinlawson11
2,niggers*
1,@OVOtilUOverDose
1,your
1,just
1,building
1,the
1,pussy
1,up
1,lmao!
0,@O_ShitItsLaura
0,haha
0,because
0,I'm
0,too
0,cool
0,for
0,them
0,hoes
0,lmao
0,jk
0,I
0,got
0,reported
0,supposedly
0,that
0,I
0,was
0,a
0,fake
0,account
0,&#128554;
0,@O_beKnowing
0,the
0,bitch
0,that
0,took
0,my
0,phone
0,@Of_Angelis
0,"yep,"
0,which
0,is
0,messier/more
0,dangerous/more
0,environmentally-unfriendly
0,than
0,their
0,retarded
0,new
0,spouts.
0,@innov82bgr8
0,@OfficialCCane
0,naah
0,da
0,twitter
0,bird
0,&#128542;
3,@OfficialSkai
3,dont
3,tell
3,me
3,what
3,to
3,do.
3,fuck
3,balls
3,kike
3,nigger
3,cunt
3,tits
3,cocksucker
3,chink
3,spic
3,piss
3,bitch
3,bastard
3,pussy
3,faggot.
3,@OfficialSkaiS
3,kill
3,yourself
3,ugly
3,ass
3,monkey
3,looking
3,shit
0,@Official_DCole
0,you
0,gonna
0,be
0,33
0,years
0,old
0,with
0,no
0,bitches
0,watch...lol
0,@OhaiStepJ
0,what
0,a
0,smelly
0,hater
0,bitch
0,@OhhhChad
0,here
0,come
0,the
0,desperate
0,hoes
0,&#128514;
0,@OlTimeBaseball
0,@Yankees
0,@PaulONeillYES
0,that
0,matters
0,?
0,@OldManRo
0,you
0,should
0,check
0,it
0,out...
0,it
0,aint
0,animated
0,and
0,has
0,Charlie
0,Murphy
0,in
0,it
2,@Ole_Boy
2,@m10eezy
2,yes
2,I'm
2,white
2,washed
2,because
2,I
2,don't
2,go
2,around
2,repping
2,my
2,hood
2,and
2,saying
2,a
2,bunch
2,of
2,ignorant
2,nig
2,terms.
0,@OleanderPlume
0,But
0,no
0,joke
0,I
0,will
0,say
0,NO
0,IT
0,IS
0,NOT
0,an
0,Oleander
0,and
0,wife
0,will
0,say
0,Son
0,of
0,a
0,bitch..
0,"Ron,"
0,yes
0,the
0,hell
0,it
0,is
0,get
0,out
0,your
0,book
1,@OliviaLuu3
1,Calm
1,down
1,you
1,little
1,Asian
1,lol
1,just
1,go
1,flip
1,a
1,bitch!
0,@Omgitstamz
0,this
0,ho
0,Korina
0,is
0,craycray.
0,@OnThisCloud_9
0,fuck
0,you
0,bitch
0,@On_Point_Prg
0,@Fempop
0,@WendyDavisTexas
0,Did
0,you
0,take
0,a
0,picture
0,of
0,your
0,pussy
0,I
0,hope
0,you
0,super
0,sized
0,it
0,because
0,it's
0,huge
0,grand
0,canyon
0,size
0,@On_Point_Prg
0,@WendyDavisTexas
0,@GregAbbott_TX
0,boy
0,talk
0,about
0,"a,special"
0,kind
0,of
0,stupid
0,far
0,left
0,is
0,a
0,under
0,statement
0,down
0,retarded
0,@On_Point_Prg
0,another
0,keyboard
0,commando
0,in
0,real
0,life
0,you
0,hide
0,like
0,a
0,little
0,bitch
0,@OnlyHipHopFacts
0,"""don't"
0,get
0,head
0,from
0,hoes
0,with
0,"overbites"""
0,@ScHoolBoyQ
0,@OpalRose4UrSoul
0,@duckydynamo
0,@TreThreat
0,it's
0,a
0,band
0,negro
0,@OprahSideNigga
0,@95ToInfinite
0,exotic
0,bitches
0,do
0,exotic
0,things
0,these
0,hoes
0,aint
0,loyal
0,@OptimusOdd
0,mine
0,will
0,say
0,"""the"
0,"intimidator"""
0,&#128514;&#128514;
0,cause
0,bitches
0,can't
0,handle
0,it.&#128514;
0,@Orangeone4
0,@SteveWorks4You..biggest
0,liars
0,ever
0,...republican
0,teabagger
0,asshats
0,like
0,stockboy
0,#pinoccio
0,@Oreo
0,@NHL
0,if
0,u
0,zoom
0,in
0,you
0,can
0,see
0,his
0,hairy
0,nipples
0,@OriginvlEpic
0,in
0,the
0,trash
0,@Oskzilla
0,@yaseenxkahn
0,sleep
0,niggah!
0,Lol
0,@Oskzilla
0,I'll
0,bitch
0,slap
0,you
0,to
0,the
0,shadow
0,realm!
1,@Oskzilla
1,come
1,draw
1,and
1,paint
1,with
1,me
1,niggah!
2,@Oskzilla
2,fuck
2,you
2,fag!
2,@Oskzilla
2,fuck
2,you
2,niggah
2,you
2,gay.
2,Lol
0,@Oskzilla
0,go
0,to
0,sleep
0,you
0,fag!
0,@Oskzilla
0,in
0,San
0,Diego
0,niggah!
1,@Oskzilla
1,niggah
1,you
1,gay!
0,@Oskzilla
0,not
0,fair!
0,You're
0,still
0,a
0,faggot
0,-.-
1,@Oskzilla
1,you
1,wish
1,niggah!!!
1,@OsvaldoVause
1,kik
1,me
1,u
1,nigglet
1,I
1,need
1,to
1,know
1,when
1,we
1,outs
1,to
1,the
1,pool
0,@OsvaldoVause
0,text
0,me
0,u
0,nigglet
0,@OttawaPolitico
0,Where
0,does
0,that
0,fucking
0,muzzie
0,edict
0,come
0,from?
0,Feds
0,or
0,Prov
0,govt's?
0,@OurCofE
0,An
0,end
0,to
0,the
0,ordination
0,of
0,women
0,and
0,"faggots,"
0,whose
0,only
0,aim
0,is
0,to
0,weaken
0,and
0,split
0,our
0,communion.
0,@OutterSpaceSWAG
0,@ChipChipperson
0,@out
0,Chippah
0,I
0,hopes
0,you
0,ain't
0,be
0,hangin
0,wit
0,dis
0,wigger
0,boy
1,@Oxy_Jon
1,@conleyfanclub
1,one
1,charlotte
1,"store,"
1,but
1,of
1,course
1,they
1,are
1,faggots
0,@Oz_lito
0,bitch
0,been
0,on
0,there
0,for
0,ah
0,mintue
0,cdfuuuu
0,@PCMag
0,Overpriced
0,complete
0,trash.
0,Not
0,even
0,debatable.
1,@PDaburei
1,bitch
1,nigga
0,@PERRO5070
0,bitch
0,tits
0,@PRoseish
0,I
0,know
0,you
0,are
0,a
0,pussy
0,ass
0,coward
0,that
0,is
0,weaker
0,and
0,smaller
0,like
0,GZ
0,@PRoseish
0,we
0,don't
0,send
0,pussy
0,ass
0,cowards
0,to
0,old
0,sparky
0,@PRoseish
0,yeah
0,because
0,George
0,Zimmerman
0,is
0,a
0,pussy
0,ass
0,coward.
0,@PWilliamsD
0,I
0,need
0,some
0,clams
0,on
0,the
0,half
0,shell
0,:-).
0,Down
0,here
0,all
0,you
0,can
0,get
0,is
0,deep
0,fried
0,clam
0,necks.
0,@PabloMuchoLive
0,she
0,a
0,hoe
0,not
0,a
0,housewife
0,&#128527;
2,@PablyAndrew
2,it
2,was
2,Paul
2,McCartney
2,faggot
0,@PacDaGoat
0,neck
0,TITTIES
0,then
0,pussy
1,@PacTha_Mac
1,imma
1,shoot
1,that
1,bitch
0,@Pacific_Tomb
0,"yeah,"
0,us
0,crackers
0,are
0,the
0,devil.
1,@Pacman_Dre_SB
1,I
1,said
1,something
1,to
1,you
1,"gorilla,"
1,stop
1,listening
1,to
1,monkey
1,music
0,@Paid_My_Dues_
0,YEAH!
0,When
0,you
0,see
0,him
0,again.....That
0,son
0,of
0,a
0,bitch
0,owes
0,me
0,money!
0,Tell
0,him
0,I
0,been
0,looking
0,for
0,him!
0,@Paixj_
0,right
0,these
0,hoes
0,ain't
0,loyal
0,@PamSchep
0,This
0,bitch
0,is
0,not
0,only
0,an
0,idiot
0,but
0,a
0,troll!
0,#spamblocked
0,so
0,keep
0,spewing
0,ur
0,shit
0,@CalFreedomMom
0,@RalphyBoyUSA
0,@ABC
0,@scottddolan
0,@Pandah_Pooh
0,put
0,your
0,money
0,up
0,pussy
0,@Param0nster_
0,you
0,and
0,me
0,having
0,Twitter
0,bird
0,shaped
0,pancakes
0,that
0,would
0,just
0,be
0,a
0,start
0,@ParhamBryce
0,@lllexiss
0,@lukejohnson06
0,@laurenbeckkkk1
0,alright
0,then
0,we'll
0,in
0,calling
0,you
0,a
0,pussy
0,also
3,@PatDollard
3,Fuckin
3,muzzie
3,"cunts,"
3,should
3,all
3,be
3,"deported,"
3,savages
0,@Patchy_Beard
0,G's
0,"up,"
0,hos
0,"down,"
0,Rush.
0,I
0,mean
0,clearly
0,he
0,likes
0,to
0,party.
2,@PatriotsOrg
2,Screw
2,the
2,ragheads.
0,@Pattty_B
0,I
0,called
0,your
0,bitch
0,ass
0,&#128530;
0,@PaulConroy
0,@habeshasuperman
0,"oh,"
0,it's
0,coming
0,"up,"
0,little
0,"bitch,"
0,and
0,the
0,U.S.
0,Has
0,no
0,veto
0,over
0,it.
0,It'll
0,be
0,a
0,thrill
0,to
0,watch.
2,@PaulMoon8
2,@yurista4life
2,@justinmiculka01
2,you
2,fuckin
2,Yankees
2,I'll
2,be
2,there
2,in
2,2
2,months
2,I'll
2,meet
2,you
2,pussy
0,@Paulyy2
0,nah
0,some
0,honkey
0,lookin
0,dude
0,at
0,chr
2,@Pecan_B19
2,@ObeyMy_Realness
2,dryer
2,then
2,them
2,bad
2,ass
2,eyes
2,of
2,your
2,fag
0,@PenguinGraham
0,"Yup,"
0,he
0,"did,"
0,like
0,a
0,straight
0,bitch
0,@PennyTheGOAT
0,The
0,Biebs
0,is
0,getting
0,fucked
0,right
0,in
0,the
0,pussy
0,@PennyTheGOAT
0,This
0,look
0,more
0,like
0,your
0,little
0,baby
0,son
0,of
0,a
0,bitch.
0,http://t.co/GO58cT7ue7
0,@PennyTheGOAT
0,right
0,in
0,the
0,pussy
0,@Pepper_Redbone
0,@Yankees
0,@Mets
0,Exactly
0,by
0,folks
0,who
0,can't
0,favor
0,to
0,get
0,into
0,that
0,lovely
0,old
0,stadium.
0,@Pepper_Redbone
0,@Yankees
0,@Mets
0,I
0,miss
0,NYC!!
0,Nashville
0,needs
0,a
0,pro
0,AL
0,team.
0,The
0,closest
0,is
0,KC
0,or
0,Tampa.
0,That's
0,pretty
0,bad.
0,The
0,south
0,is
0,NL.
0,@Pepper_Redbone
0,@Yankees
0,@Mets
0,I
0,miss
0,the
0,pizza!
0,The
0,passion.
0,@Pepper_Redbone
0,@Yankees
0,@Mets
0,Oh
0,yeah.
0,And
0,the
0,annoying
0,damn
0,duck
0,calls??
0,They
0,outta
0,be
0,banned.
0,Duck
0,horns??
0,@Pepper_Redbone
0,@Yankees
0,Just
0,getting
0,in!
0,I
0,hope
0,so.
0,Cause
0,they
0,stunk
0,it
0,up
0,last
0,night.
0,@PerezHilton
0,\the
0,whole
0,bunch
0,of
0,the
0,trash
0,needs
0,2
0,jus
0,go
0,away.
0,they
0,r
0,jus
0,trash!!!
0,@PerezHilton
0,omg...
0,ppl
0,gonna
0,bitch...
0,@Persianboi10
0,@RyanTBurnss
0,HAHAHA
0,"""chunky"
0,goalkeeper
0,makes
0,a
0,save
0,with
0,his
0,"stomach"""
0,@Pete_OR
0,i
0,prefer
0,zebra
0,visually.
0,Didn't
0,know
0,about
0,lesser
0,costs.
0,@PeterClifford1
0,@Penny_G
0,@AngryBraveHeart
0,@SheikhKhalifaPM
0,love
0,H.birds!
0,Used
0,to
0,feed
0,them
0,when
0,I
0,lived
0,in
0,WA
0,state.
0,Hv
0,them
0,on
0,mtn
0,in
0,S.Ore
0,@PhantomGourmet
0,Someone
0,gave
0,me
0,a
0,nip
0,of
0,Baileys
0,irish
0,cream
0,"coffee,"
0,what
0,can
0,i
0,use
0,it
0,"with,suggestions?"
0,@PhilHecken
0,I
0,don&#8217;t
0,understand
0,how
0,it&#8217;s
0,weak
0,to
0,give
0,anything
0,to
0,Jeter
0,when
0,the
0,Astros
0,barely
0,have
0,any
0,history
0,with
0,the
0,Yankees
0,@Piercethetit
0,@Xenoss_
0,I
0,don't
0,love
0,these
0,hoes
0,@PimpBillClinton
0,@tareksaadmisr
0,that's
0,Arabic
0,for
0,"""you"
0,one
0,pussy
0,gettin
0,motha
0,"fucka"""
0,@PinchSuckBlow
0,lmoa
0,@
0,high
0,as
0,giraffe
0,pussy
0,@Pinche_Escobar
0,too
0,make
0,up
0,for
0,your
0,yellow
0,chompers?
0,#candyass
0,@PinkChocolateBK
0,I
0,thought
0,it
0,was
0,beyond
0,retarded
0,&
0,not
0,scary
0,at
0,all!
0,@Pipe_Tyson
0,Me?
0,Nigga
0,YOU
0,the
0,pussy.
0,I
0,got
0,hands
0,for
0,you
0,dawg!
0,@PlannedSickDays
0,"hey,"
0,do
0,you
0,have
0,that
0,screen
0,shot
0,of
0,djk's
0,wiki
0,page
0,being
0,updated
0,regarding
0,the
0,trash
0,can
0,incident?
1,@PlasticDom
1,can
1,we
1,plz
1,go
1,to
1,Starbucks
1,and
1,do
1,that.
1,Ebola
1,sounds
1,like
1,a
1,really
1,ghetto
1,hood
1,name
1,tbh.
0,@Pnolia_jay
0,shut
0,up
0,bitch
0,nigga
2,@Po0pdogg
2,back
2,up
2,faggot
0,@Poffalicious
0,hell
0,no
0,man
0,I'm
0,retarded
0,good
0,at
0,situps..
0,that
0,run
0,was
0,weak
0,tho
0,@Pohlman2
0,do
0,I
0,look
0,like
0,mike
0,Vick
0,bitch
0,@Police_TactGear
0,Article
0,is
0,flawed.
0,Took
0,my
0,first
0,CHP
0,with
0,BRPD.
0,Was
0,well
0,done.
0,Even
0,had
0,2
0,ghetto
0,gals
0,with
0,a
0,jammy
0,Hi-purnt
0,9
0,but
0,well
0,done
0,@PowlengMawi
0,yung
0,nakalagay
0,sa
0,second
0,page
0,ng
0,handout
0,na
0,may
0,closed
0,ended
0,questions
0,etc.
0,Tapos
0,lalagay
0,sa
0,1/2
0,yellow
0,pad
1,@PraviKingDino
1,bitch
1,@PraviKingDino
1,you
1,like
1,men
1,faggot.
2,@PrayForJack
2,new
2,york
2,niggas
2,quick
2,to
2,take
2,off
2,on
2,a
2,bitch
2,in
2,public
2,boy
2,lol!!!!!
1,@Pretty_WarZone
1,shouldve
1,caught
1,it
1,the
1,first
1,time
1,nigger
0,@Prettyflacko21
0,taking
0,off
0,like
0,a
0,bitch
0,bra
0,@Pribski86
0,idgaf
0,hoe
0,@PrimoMars
0,nicca
0,u
0,read
0,what
0,i
0,typed
0,u
0,aint
0,slo
0,by
0,a
0,long
0,shot
0,dont
0,play
0,dumb
0,now
0,litebrite
0,lol
0,@PrinceDemitri
0,@TheWeek
0,@russlljones
0,Typical
0,Hitchens
0,type
0,atheist
0,and
0,was
0,watching
0,a
0,doc
0,on
0,how
0,hollywood
0,hates
0,"god,"
0,ready
0,to
0,mock
0,it.
0,@PrinceGreenJr
0,why
0,hold
0,back?
0,Just
0,say
0,they're
0,as
0,retarded
0,as
0,their
0,tits
0,are
0,fake
0,there's
0,no
0,in
0,between...
1,@Prince_WilliamB
1,@MixyArts
1,This
1,nothing
1,to
1,do
1,with
1,my
1,shoes
1,you
1,ignorant
1,twat.
0,@Princesslexii16
0,Damn
0,you
0,just
0,called
0,yourself
0,a
0,bitch
0,bruh
0,?
0,Lol
0,&#9995;
2,@Princesslexii16
2,Fucking
2,coon
0,@PrissyPisces_
0,I'm
0,talkin
0,bout
0,sluts
0,and
0,hoes
0,in
0,general
0,@Progress4Ohio
0,@msnbc
0,@meetthepress
0,Would
0,not
0,spend
0,my
0,money
0,on
0,trash
0,like
0,that!
3,@ProperEtacet
3,fuck
3,your
3,"mother,"
3,faggot
3,@Prophzilla
3,I
3,don't
3,hate
3,that
3,he
3,blew
3,up
3,from
3,3005
3,like
3,a
3,hipster
3,but
3,I
3,hate
3,the
3,faggots
3,who
3,say
3,they
3,love
3,his
3,music
3,based
3,off
3,his
3,worst
3,+
1,@Prophzilla
1,I
1,honesty
1,think
1,the
1,internet
1,is
1,just
1,full
1,of
1,retards.
0,@Prophzilla
0,before
0,I
0,went
0,off
0,to
0,college
0,I
0,wanted
0,to
0,get
0,a
0,ukulele
0,but
0,quickly
0,realised
0,I'd
0,be
0,a
0,bigger
0,fag
0,than
0,the
0,guitar
0,kid
0,in
0,the
0,quad.
0,@ProsperINDIA
0,ho
0,no.
0,Without
0,ur
0,vote
0,we
0,lost
0,the
0,election.
0,AK49
0,is
0,taking
0,oath
0,as
0,PM
0,today.
0,:-)
0,@ProtectYourNet
0,I
0,know
0,right?
0,But
0,here
0,I
0,am
0,wasting
0,time
0,thinking
0,'1more
0,hr
0,till
0,I
0,start
0,the
0,day...'
0,I'm
0,retarded!
0,&#128541;
0,@Pudingtane
0,....yeah....I
0,don't
0,think
0,its
0,about
0,#injuns.
0,I
0,think
0,#redskins
0,is
0,about
0,#politics
0,and
0,#alcoholism
0,in
0,#WashingtonDC
0,.....
0,@PushinUpRoses
0,My
0,current
0,favorite
0,line
0,is
0,Shea
0,Moisture.
0,It's
0,at
0,Target
0,and
0,CVS.
0,Great
0,for
0,"dry,"
0,"curly,"
0,and/or
0,colored
0,hair.
0,@PussyBeezus_
0,whatever
0,hoe
0,@PzFeed
0,This
0,guy
0,would
0,SO
0,get
0,a
0,show
0,on
0,Spike
0,if
0,they
0,could
0,somehow
0,revive
0,the
0,son
0,of
0,a
0,bitch.
0,I'd
0,watch.
2,@QUAN1T0
2,You
2,retarded
2,bruh
2,lol
0,@QVC
0,strawberry
0,shortcake.
0,Stacked
0,with
0,whipped
0,"cream,"
0,yellow
0,"spunge-cake,"
0,&amp;
0,sliced
0,#strawberries
0,freshly
0,picked
0,from
0,the
0,farm
0,w/
0,my
0,kids.
0,@QovEm
0,Just
0,played
0,against
0,a
0,Heimer
0,support.
0,Biggest
0,faggot
0,ever.
0,Stupid
0,cheese
0,champion.
0,@QuantRyse
0,@HairyPotterZ
0,@Hockeypuck55
0,if
0,I
0,get
0,blocked
0,I'll
0,be
0,on
0,that
0,bitches
0,porch
0,drunk
0,and
0,yelling.
0,Holy
0,shit.she
0,was
0,right..I
0,am
0,kanye
0,@QuavoStuntin
0,my
0,bitch
0,got
0,the
0,dope
0,in
0,her
0,panties
0,sssshhhhh
0,you
0,to
0,Dramatic
1,@QueChele
1,u
1,know
1,how
1,Hispanics
1,be
1,takin
1,All
1,the
1,jobs
1,these
1,niggers
1,won't?
1,"Yeah,"
1,somethin
1,like
1,a
1,hispanic
0,@QueenIttyBitty
0,lmfao
0,I
0,wasn't
0,scanning
0,anything..the
0,fat
0,hoes
0,was
0,hittin
0,me
0,up
0,@QueenSAVage97
0,@FresH_BoY_Will
0,how
0,you
0,gonna
0,compare
0,sushi
0,to
0,pussy
0,tho
0,there
0,ain't
0,no
0,dicks
0,going
0,in
0,your
0,sushi
0,&#128514;
0,@QueenSAVage97
0,naw
0,I
0,Juss
0,like
0,making
0,you
0,a
0,lil
0,mad
0,&#128514;
0,I
0,have
0,been
0,gone
0,for
0,too
0,long
0,tho
0,I
0,hate
0,the
0,boonies&#128589;&#128564;
0,@QueenShyba
0,laughin
0,at
0,my
0,screenshots.
0,no
0,"bitch,"
0,this
0,might
0,be
0,a
0,code
0,red.
1,@Queen_Kaaat
1,how
1,about
1,I
1,just
1,fuck
1,you
1,right
1,in
1,the
1,pussy
3,@Qui_ThePharaoh
3,@zApollo0803
3,@MildlyDarkSkin
3,hes
3,a
3,lying
3,faggot.
3,he
3,used
3,inspect
3,element
3,to
3,change
3,the
3,number
3,of
3,dollars
3,in
3,his
3,account.
1,@R3lentlssTr0ll
1,@AnastasiaPacana
1,yes
1,i
1,like
1,dick
1,and
1,i
1,hate
1,bitches.
1,who
1,am
1,i
1,now?
2,@RAEPaelMunturo
2,@WorldStarFunny
2,aye
2,sae
2,en
2,feeld
2,kawkin
2,dyke
0,@RAEPaelMunturo
0,apparently
0,not
0,many
0,bitches
0,have
0,seen
0,that
1,@RBesofii
1,Cants
1,even
1,fool
1,a
1,colored
1,man
1,wit
1,dis
1,bullshit
1,http://t.co/gtln1tpMgi
0,@REAL_Kaysavage
0,that
0,bitch
0,was
0,going
0,or
0,nawl
0,@REM_2014
0,@FunnyPicsDepot
0,@DavetheBrave1
0,bitch
0,ass
0,voices
0,in
0,his
0,head
0,haha
1,@REM_2014
1,@SupahFienMode
1,bitch
1,ass
1,Jorge
1,Haha
1,ain't
1,you
1,at
1,work
1,nigga?
0,@REM_2014
0,I'm
0,drunk
0,that
0,hoe
0,by
0,myself
0,bro
0,solo
0,dolo
1,@REM_2014
1,biiiiiiiitch
1,don't
1,start
1,with
1,this
1,again
1,haha
1,my
1,niggggg
1,grandma
1,come
1,over
1,hoe!!
1,If
1,ya
1,want
1,I'll
1,try
1,to
1,scoop
1,ya
1,up
1,today
1,if
1,ya
1,@RFam2550
1,shut
1,up
1,faggot
1,@RFradsham
1,fuck
1,you
1,bitch
1,#shrimp
1,#shorty
1,#midget
1,#dwarf
1,#infant
1,#jk
1,@RHook220
1,@ohwait_itsKate
1,@EjPeruski5634
1,pussy
1,x3
0,@RJ_diggins86
0,get
0,some
0,sleep
0,pussy.
0,@RNIC_BAM
0,-
0,you
0,heard
0,me.&#128530;
0,letting
0,people
0,know
0,you
0,having
0,relationship
0,problems
0,&amp;
0,arguing
0,on
0,"here,"
0,that's
0,what
0,them
0,hoes
0,"like,"
0,so
0,stop.
0,@RPopBox
0,@boxing
0,Yeah
0,he
0,definitely
0,wasn't
0,the
0,same
0,guy
0,who
0,fought
0,Lara
0,but
0,he
0,cuts
0,the
0,ring
0,off
0,well
0,which
0,should
0,be
0,a
0,huge
0,boon
0,to
0,Canelo
3,@RSBerto
3,Dumb
3,Haitian
3,fake
3,black
3,faggots.
3,Go
3,to
3,Haiti
3,and
3,neck
3,yourself.
2,@RabehChararah1
2,lmaoo
2,what
2,a
2,fag
0,@Rachijuana
0,I
0,popped
0,a
0,Molly
0,every
0,day
0,last
0,year
0,#beat#that#bitch
0,@RacistNegro69
0,@MrMooncricket
0,fuck
0,"you,"
0,punk
0,ass
0,racist
0,lil
0,dick
0,bitch.
0,I've
0,reported
0,you
0,fool.
0,@RainCaudillo
0,word.
0,Do
0,any
0,of
0,ur
0,decisions
0,include
0,"anchor,"
0,"feather,"
0,infinity
0,"sign,"
0,bird?
0,@RainaluvsA
0,in
0,that
0,picture
0,"yes,"
0,I
0,haven't
0,had
0,an
0,updated
0,pic
0,added
0,the
0,angel
0,wing
0,is
0,colored
0,now
0,"too,"
0,and
0,thanks
0,represents
0,what
0,I
0,am
0,;)
0,@RainaluvsA
0,intimidated?!
0,What
0,"pussies,"
0,all
0,I
0,see
0,is
0,a
0,"sweet,"
0,honest
0,"woman,"
0,but
0,seriously
0,you
0,could
0,make
0,this
0,stalking
0,thing
0,so
0,much
0,easier!
0,@Rams_6
0,happy
0,birthday
0,bitch!
0,@Ranae_26
0,i
0,can't
0,why
0,you
0,up
0,hoe
0,&#9825;&#9825;
1,@Rasheed_Sheen
1,everything
1,but
1,im
1,outside
1,come
1,get
1,this
1,bitch
0,@Rasheed_Sheen
0,man
0,damn
0,dude
0,come
0,get
0,this
0,bitch
0,lml
0,@RatchetSue
0,the
0,only
0,thing
0,better
0,than
0,a
0,bargain
0,is
0,a
0,Yankee
0,bargain.
0,@Raul_leura
0,@no_way_hoesaaay
0,lmao
0,that
0,nigga
0,was
0,about
0,to
0,go
0,Beethoven
0,on
0,that
0,bitch
0,&#128514;
0,@RavenPeltier_
0,@Jesuslovinj
0,@_B_R_Y_C_E_
0,still
0,a
0,bitch
0,though
0,@RavenPeltier_
0,these
0,hoes
0,ain't
0,loyal
0,@Rawker8
0,@Ronnie2K
0,@NBA2K
0,get
0,some
0,money
0,and
0,stop
0,playing
0,that
0,old
0,trash.
1,@Ray_Lakee
1,#fag
1,Fuckin
1,pirelli
1,tire
1,black
1,ass
1,nigga
1,whit
1,a
1,white
1,boy
1,shirt
1,on
1,but
1,my
1,nigga
1,did
1,loosen
1,up
1,a
1,lil
1,bit.#bowbow
0,@Ray_dec15
0,haha
0,yeah
0,they
0,do
0,say
0,im
0,a
0,little
0,bitch
0,@RealFannyMagnet
0,with
0,pick
0,up
0,lines
0,like
0,you
0,have...I
0,bet
0,you
0,get
0,so
0,much
0,"pussy,"
0,the
0,numbers
0,are
0,in
0,the
0,negative.
0,@RealGilbert
0,&amp;
0,the
0,hunters
0,anthem
0,goes
0,"""Al"
0,Goreing
0,we
0,will
0,"go,"
0,Hi
0,ho
0,the
0,dairy
0,O
0,Al
0,Goreing
0,we
0,will
0,"go"""
0,@RealNiggaSherm
0,bitch
0,@RealNiggaSherm
0,wen
0,he
0,ho
0,dwn
0,da
0,road
0,@RealNoth
0,no
0,wonder
0,your
0,career
0,is
0,in
0,the
0,dump
0,that's
0,where
0,trash
0,like
0,you
0,belongs.
0,Thanks
0,to
0,@greggutfeld
0,for
0,pointing
0,out
0,your
0,true
0,colors
0,@RealPimpinKen
0,"PimpinKendotnet,"
0,sell
0,a
0,bitch
0,pussy
0,til
0,it's
0,drip
0,drop
0,"wet,"
0,the
0,"vet,"
0,not
0,the
0,pet!
0,"Hey,"
0,Bitch!
0,@RealSkipBayless
0,@KingJames
0,is
0,a
0,little
0,bitch
0,","
0,that's
0,why
0,@RealSkipBayless
0,haha
0,how
0,much
0,are
0,you
0,payed
0,to
0,CONSTANTLY
0,NOT
0,KNOW
0,what
0,you're
0,talking
0,about???
0,Dumb
0,ass
0,&#128514;&#128076;
0,wade
0,is
0,trash
0,@RealSkipBayless
0,man
0,what
0,about
0,Wilson
0,being
0,the
0,2nd
0,Black
0,QB
0,to
0,win
0,a
0,chip?
0,Talkn
0,about
0,trash
0,talk.
0,No
0,shine
0,for
0,Russell..
1,@RealSkipBayless
1,of
1,course
1,u
1,would
1,you
1,PC
1,lemming.one
1,just
1,says
1,the
1,word
1,nigger.the
1,other
1,has
1,all
1,the
1,potential
1,to
1,reek
1,havoc
1,on
1,society
0,@RealWallieWall
0,Ms.
0,Martinez
0,fuckin
0,with
0,the
0,cripple
0,kid?!
0,@RealWallieWall
0,Sheet
0,i
0,can't
0,do
0,that
0,too
0,a
0,cripple
0,@RealYdotGdot
0,We
0,in
0,dat
0,"bitch,"
0,my
0,dude!!!
0,@Real_Liam_Payne
0,be
0,a
0,pussy
0,as
0,in
0,cat
0,@Real_Liam_Payne
0,be
0,a
0,pussy
0,http://t.co/ttzsxBtS74
0,@RebellBlume
0,Hats
0,on
0,us
0,not
0,trash
0,tho
0,lol
2,@RedNationBlogga
2,fuck
2,those
2,faggots
1,@Reed8608
1,My
1,nigga
1,know
1,he
1,a
1,bitch
2,@ReiddH
2,i
2,agree
2,my
2,fellow
2,cracker.
